query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
1618,Какая столица штата Техас?,26616#0,"Техас Теха́с (, , ) — штат на юге США. Занимает 2-е место по территории в США (696 241 км²) после Аляски, 2-е место после Калифорнии по численности населения (26 956 958 чел.) и по ВРП. Техас является одним из центров американского сельского хозяйства, скотоводства, образования, нефтегазовой и химической промышленностей, финансовых институтов. Столица штата — Остин; административное деление — округа (254).",1,4,61,0.44998518518518527,0.037037037037037035
5670,Изучение произведений Ива́на Турге́нева обязательно в российской школе на март 2019?,45544#2,"Тургенев, Иван Сергеевич Изучение произведений И. С. Тургенева — обязательная часть общеобразовательных школьных программ России. Наиболее известные произведения: цикл рассказов «Записки охотника», рассказ «Муму», повесть «Ася», романы «Дворянское гнездо», «Отцы и дети».",1,11,32,0.4500878048780488,0.04878048780487805
5370,Школьное образование обязательно в Российской Федерации?,36779#4,"Школьное образование в России Нормативные сроки освоения общеобразовательных программ по ступеням общего образования, принятые Постановлением Правительства Российской Федерации от 23 марта 2001 г. № 224:Начальное и основное общее образование в школе согласно Конституции РФ является обязательным для всех. Ответственность возлагается на родителей или законных представителей, которые с учётом мнения детей имеют право выбора образовательного учреждения и формы обучения детей до получения ими основного общего образования.",1,6,65,0.45019354838709685,0.06451612903225806
2362,"Когда была написано ""Повесть Временных Лет""?",1035#8,"Повесть временных лет По версии Шахматова, первую редакцию Повести временных лет Нестор написал в Киево-Печерском монастыре в 1110—1112 годах. Вторая редакция была создана игуменом Сильвестром в киевском Выдубицком Михайловском монастыре в 1116. По сравнению с версией Нестора была переработана заключительная часть. В 1118 составляется третья редакция Повести временных лет по поручению новгородского князя Мстислава Владимировича.",1,6,55,0.45022222222222225,0.044444444444444446
3034,"Когда была написана ""Повесть временных лет""?",1035#8,"Повесть временных лет По версии Шахматова, первую редакцию Повести временных лет Нестор написал в Киево-Печерском монастыре в 1110—1112 годах. Вторая редакция была создана игуменом Сильвестром в киевском Выдубицком Михайловском монастыре в 1116. По сравнению с версией Нестора была переработана заключительная часть. В 1118 составляется третья редакция Повести временных лет по поручению новгородского князя Мстислава Владимировича.",1,6,55,0.45022222222222225,0.044444444444444446
4943,Когда родился Звиа́д Константи́нович Гамсаху́рдия?,87259#0,"Гамсахурдия, Звиад Константинович Звиа́д Константи́нович Гамсаху́рдия (, , ""Звиа́д Константи́нес дзе Гамсаху́рдиа""; 31 марта 1939 года, Тбилиси, Грузинская ССР, СССР — 31 декабря 1993 года, Дзвели Хибула, Хобский район, Грузия) — грузинский общественный, политический и государственный деятель; писатель, учёный, литературовед, диссидент, националист, доктор филологических наук; Председатель Верховного Совета Грузинской ССР (1990—1991) и первый Президент Грузии (1991—1992).",1,5,56,0.4502545454545455,0.03636363636363636
4313,Какой вуз закончил Генна́дий Андре́евич Зюга́нов?,19631#4,"Зюганов, Геннадий Андреевич Окончив с серебряной медалью Мымринскую среднюю школу Хотынецкого района Орловской области в 1961 году, год проработал в ней учителем. В 1962 году поступил на физико-математический факультет Орловского педагогического института, который закончил с отличием в 1969 году. Был капитаном команды КВН факультета.",1,6,44,0.4503111111111111,0.022222222222222223
5576,"Что означает слово ""Нарко́тик""?",12820#13,"Наркотик наркотик [narcotic] Химический агент, вызывающий ступор, кому или нечувст­вительность к боли. Термин обычно относится к опиатам или опиоидам, которые называются наркотическими аналгетиками. В общепринятом медицинском и юридическом смысле он часто употребляется неточно для обозначения запрещенных наркотических лекарственных средств независимо от их фармакологии.",1,4,43,0.4504,0.0
3169,Что принято считать началом Реформа́ции?,14915#1,"Реформация Её началом принято считать выступление доктора богословия Виттенбергского университета Мартина Лютера: 31 октября 1517 года он, по легенде, прибил к дверям виттенбергской Замковой церкви свои «95 тезисов», в которых выступал против существующих злоупотреблений католической церкви, в частности против продажи индульгенций. Концом Реформации историки считают подписание Вестфальского мира в 1648 году, по итогам которого религиозный фактор перестал играть существенную роль в европейской политике.",1,5,63,0.4504,0.05
4791,Когда была создана первая компьютерная игра в мире?,45021#11,"Компьютерная графика В 1962 году программист Стив Рассел (""Steve Russell"") из МТИ на компьютере DEC PDP-1 создал отдельную программу с графикой - компьютерную игру «Spacewar!». Создание игры заняло около 200 человеко-часов. Игра была использовала джойстик и обладала интересной физикой с симпатичной графикой. Однако первой компьютерной игрой но без графики можно считать программу Александра Дугласа ""OXO"" (Крестики-нолики, 1952)",1,8,57,0.4504813559322034,0.06779661016949153
2070,В каком году родился Ма́ртин Лю́тер?,1224#0,"Лютер, Мартин Ма́ртин Лю́тер ( ; 10 ноября 1483, Айслебен, Саксония — 18 февраля 1546, там же) — христианский богослов, инициатор Реформации, ведущий переводчик Библии на немецкий язык. Его именем названо одно из направлений протестантизма — лютеранство. Считается одним из создателей немецкого литературного языка.",1,6,44,0.45050434782608695,0.021739130434782608
2293,В каком году родился Дуайт Д. Эйзенхауэр?,29726#0,"Эйзенхауэр, Дуайт Дэвид Дуа́йт Дэ́вид Эйзенха́уэр (, оригинальное произношение — ""А́йзенхауэр"" (); в США распространено прозвище Айк, ; 14 октября 1890, Денисон, Техас, США — 28 марта 1969, Вашингтон, США) — американский государственный и военный деятель, генерал армии (1944), 34-й президент США (20 января 1953 — 20 января 1961).",1,7,49,0.45053333333333334,0.041666666666666664
5827,Когда началась Гражданская война в России?,35#0,"Гражданская война в России Гражданская война в России (1917/1918 — 1922/1923, официально (с точки зрения Российской Федерации (РСФСР, Советской России)) с 23 февраля 1918 года по октябрь 1922 года) — ряд вооружённых конфликтов между различными политическими, этническими, социальными группами и государственными образованиями на территории бывшей Российской империи, последовавших за приходом к власти большевиков в результате Октябрьской социалистической революции 1917 года.",1,6,60,0.45057142857142857,0.05357142857142857
5726,Когда был основан При́нстонский университет?,47597#2,"Принстонский университет Основан в 1746 году как Колледж Нью-Джерси (). Стал четвёртым колледжем британских североамериканских колоний. Первые занятия проходили в доме основателя университета священника Джонатана Дикинсона в городе Нью-Брансуик. Переехал в город Принстон в 1756 году. Располагался на месте Нассау-Холла, названного в честь королевского дома Вильгельма III в Англии.",1,5,49,0.4506893617021277,0.02127659574468085
1165,Владимир Высоцкий был актером?,24738#0,"Высоцкий, Владимир Семёнович Влади́мир Семёнович Высо́цкий (25 января 1938, Москва — 25 июля 1980, там же) — советский поэт, актёр театра и кино, автор-исполнитель песен (бард); автор прозаических произведений и сценариев. Лауреат Государственной премии СССР («за создание образа Жеглова в телевизионном художественном фильме „Место встречи изменить нельзя“ и авторское исполнение песен», 1987, посмертно).",1,4,53,0.4507076923076923,0.019230769230769232
5139,Где родился Владимир Высоцкий?,24738#0,"Высоцкий, Владимир Семёнович Влади́мир Семёнович Высо́цкий (25 января 1938, Москва — 25 июля 1980, там же) — советский поэт, актёр театра и кино, автор-исполнитель песен (бард); автор прозаических произведений и сценариев. Лауреат Государственной премии СССР («за создание образа Жеглова в телевизионном художественном фильме „Место встречи изменить нельзя“ и авторское исполнение песен», 1987, посмертно).",1,4,53,0.4507076923076923,0.019230769230769232
5924,Как называлась столица Римской Дакии?,52748#1,"Дакия Дакийское царство как независимое государство существовало с 82 г. до н. э. до римского завоевания в 106 году н. э., хоть его территория и постоянно изменялась. Столица Дакийского царства, Сармизегетуза, которая сегодня расположена на территории современной Румынии, была разрушена римлянами, но её имя было добавлено к имени нового города Ульпия Траяна Сармизегетуза, который был построен уже в качестве столицы римской провинции Дакия.",1,5,63,0.450727868852459,0.04918032786885246
2460,Кто был последним президентом СССР?,38#94,"Союз Советских Социалистических Республик Фактических же руководителей СССР за всю историю его существования было восемь (включая Георгия Маленкова): четыре председателя Совета Народных Комиссаров / Совета Министров (Ленин, Сталин, Маленков, Хрущёв) и четыре председателя Президиума Верховного Совета (Брежнев, Андропов, Черненко, Горбачёв). Горбачёв был также первым и единственным Президентом СССР. Все они (кроме Георгия Маленкова) одновременно являлись руководителями Партии.",1,5,57,0.45078518518518523,0.037037037037037035
6039,Какая длина Транссибирской магистрали?,81#0,"Транссибирская магистраль Транссиби́рская железнодорóжная магистрáль (Трансси́б), Вели́кий Сиби́рский Путь (историческое название) — железная дорога через Евразию, соединяющая Москву с крупнейшими восточносибирскими и дальневосточными промышленными городами России. Длина магистрали 9288,2 км, это самая длинная железная дорога в мире. Высшая точка пути: Яблоновый перевал (1019 м над уровнем моря). В 2002 году завершена полная электрификация.",1,4,53,0.4508528301886793,0.018867924528301886
2710,Какая цель игры в Префера́нс?,19047#4,"Преферанс Цель игры — набрать за время партии как можно больше очков в общем счёте. Очки даются по окончании разыгрывания каждой раздачи в соответствии с правилами игры, и их количество зависит от силы приходящих карт и от качества логических решений каждого игрока. Поскольку игра идет на случайных раскладах, на длительной дистанции сила приходящих каждому участнику карт выравнивается, и суммарные результаты начинают соответствовать квалификации участников.",1,5,64,0.4508610169491526,0.05084745762711865
3034,"Когда была написана ""Повесть временных лет""?",1035#0,"Повесть временных лет «По́весть временны́х лет» (, также называемая «Первоначальная летопись» или «Несторова летопись») — наиболее ранний из дошедших до нас древнерусских летописных сводов начала XII века. Известен по нескольким редакциям и спискам с незначительными отклонениями в текстах, внесёнными переписчиками. Был составлен в Киеве.",1,6,44,0.45086666666666664,0.020833333333333332
2253,Где родился Си́львио Берлуско́ни?,53598#2,"Берлускони, Сильвио Сильвио Берлускони родился в Милане 29 сентября 1936 года в семье глубоко верующих католиков старшим из трёх детей. Его родителями были банковский служащий Луиджи Берлускони (1908—1989) и домохозяйка Розелла Босси (1911—2008). Кроме самого Сильвио в семье были ещё сестра — Мария Антониетта (1943—2009) и брат — Паоло (р. 1949), впоследствии тоже предприниматель.",1,4,54,0.45086666666666664,0.020833333333333332
3037,Когда была создана компания Mercedes-Benz?,40401#3,"Mercedes-Benz История марки Mercedes-Benz слагается из историй двух известных немецких автомобильных компаний — ""Benz & Cie."" (основана Карлом Бенцем в 1883 году) и ""Daimler-Motoren-Gesellschaft"" (основана Готлибом Даймлером в 1890 году). Обе компании развивались самостоятельно до 1926 года, когда они объединились в единый концерн Daimler-Benz, впоследствии переименованный в Daimler AG.",1,5,49,0.4508666666666667,0.020833333333333332
6426,Кто является основателем компании Mercedes-Benz?,40401#3,"Mercedes-Benz История марки Mercedes-Benz слагается из историй двух известных немецких автомобильных компаний — ""Benz & Cie."" (основана Карлом Бенцем в 1883 году) и ""Daimler-Motoren-Gesellschaft"" (основана Готлибом Даймлером в 1890 году). Обе компании развивались самостоятельно до 1926 года, когда они объединились в единый концерн Daimler-Benz, впоследствии переименованный в Daimler AG.",1,5,49,0.4508666666666667,0.020833333333333332
1140,Какой медалью Мартин Лютер Кинг награжден посмертно?,24602#4,"Кинг, Мартин Лютер Кинг был посмертно награждён Президентской медалью Свободы и Золотой медалью Конгресса США. День Мартина Лютера Кинга был учреждён в нескольких городах и штатах, начиная с 1971 года, и начал праздноваться на федеральном уровне с 1986 года. Сотни улиц в США переименованы в его честь, Кингу также был перепосвящён округ в штате Вашингтон. на Национальной аллее в Вашингтоне был открыт в 2011 году.",1,7,65,0.4509090909090909,0.07272727272727272
3305,Когда началась Вторая Балканская война?,33761#64,"Новое время Вторая Балканская война, Межсоюзническая война — быстротечная война 29 июня — 29 июля 1913 года за раздел Македонии между Болгарией с одной стороны, и Черногорией, Сербией и Грецией — с другой, а также подключившимися к военным действиям против Болгарии Османской империей и Румынией. Война была спровоцирована дипломатами Австро-Венгрии и Германской империи, которые стремились развалить Балканский союз.",1,5,58,0.45101538461538465,0.038461538461538464
4842,Как называется столица Республики Адыгея Российской Федерации?,20627#1,"Адыгейск Город расположен в северо-западной части Республики Адыгея, у юго-западного побережья Краснодарского водохранилища реки Кубань. Находится в 95 км к северо-западу от республиканской столицы Майкоп и в 15 км к юго-востоку от города Краснодар. Площадь территории города составляет — 12,57 км².",1,7,41,0.4510439024390244,0.024390243902439025
6706,В каком году Стив Джобс стал акционером и членом совета директоров Disney?,55944#2,"Джобс, Стив Проиграв борьбу за власть с советом директоров в 1985 году, Джобс покинул Apple и основал NeXT — компанию, разрабатывавшую компьютерную платформу для вузов и бизнеса. В 1986 году он приобрёл подразделение компьютерной графики кинокомпании Lucasfilm, превратив его в студию Pixar. Он оставался CEO Pixar и основным акционером, пока студия не была приобретена The Walt Disney Company в 2006 году, что сделало Джобса крупнейшим частным акционером и членом совета директоров Disney.",1,12,72,0.4510545454545455,0.13636363636363635
1285,Как зовут Деву Марию в Коране?,53904#88,"Богородица Мария, мать Иисуса, упоминается в Коране чаще чем в Новом Завете. Она занимает почётную позицию среди женщин в Коране. Сура Мариам — единственная сура Корана, названная женским именем. В ней излагается история Марии (Марьям) и Иисуса (Иса) в соответствии с исламским взглядом на Иисуса.",1,6,45,0.45111111111111113,0.022222222222222223
3681,Когда была построена первая католическая церковь в России?,61094#23,"Гордон, Патрик Будучи ревностным католиком, Гордон в 1684 году добился у царей разрешения основать в Москве первый в России постоянный католический храм, чему доселе категорически противилось как православное духовенство, так и протестантское большинство обитателей московской Немецкой слободы. Деревянная часовня была построена к 1687 году, но в 1705 году сгорела. Каменная церковь на её месте была возведена в 1706 году.",1,8,59,0.45112982456140355,0.07017543859649122
3933,Чем знаменит Айк?,29726#0,"Эйзенхауэр, Дуайт Дэвид Дуа́йт Дэ́вид Эйзенха́уэр (, оригинальное произношение — ""А́йзенхауэр"" (); в США распространено прозвище Айк, ; 14 октября 1890, Денисон, Техас, США — 28 марта 1969, Вашингтон, США) — американский государственный и военный деятель, генерал армии (1944), 34-й президент США (20 января 1953 — 20 января 1961).",1,3,49,0.45120000000000005,0.0
4020,Как называется Импера́торский Моско́вский университе́т на сегодняшний день?,7253#2,Московский государственный университет Полное наименование — Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский государственный университет имени М. В. Ломоносова». Широко используется аббревиатура «МГУ».,1,8,24,0.45120000000000005,0.0
1724,Какая династия правила Киевской Русью?,27#0,"Киевская Русь Ки́евская Русь, Древнеру́сское госуда́рство, Дре́вняя Русь (', ', , др.-сканд. ""Garðar, позже Garðaríki"") — средневековое восточнославянское государство в Восточной Европе, возникшее в IX веке в результате объединения ряда восточнославянских и финно-угорских племён под властью князей династии Рюриковичей.",1,5,39,0.45120000000000005,0.0
2460,Кто был последним президентом СССР?,63031#7,Президент СССР Должность Президента СССР прекратила своё существование 25 декабря 1991 года с отставкой М. С. Горбачёва. Совместным распоряжением президентов СССР и РСФСР от 23 декабря 1991 года аппарат Президента СССР прекратил свою деятельность со 2 января 1992 года.,1,5,39,0.45120000000000005,0.0
5030,Какая протяженность Тайги?,4712#3,"Тайга Тайга — крупнейший сухопутный биом в мире, её площадь составляет 15 млн км². Тайга — самая большая по площади ландшафтная зона России. Её ширина в Европейской части достигает 800 км, а в Западной и Восточной Сибири — 2150 км. Таёжные зоны России стали формироваться ещё до наступления ледников.",1,3,49,0.45120000000000005,0.0
514,Сколько жен было у Генриха Восьмого Английского?,45505#19,Генрих VIII Генрих VIII был женат шесть раз. Судьба его супруг заучивается английскими школьниками при помощи мнемонической фразы «развёлся — казнил — умерла — развёлся — казнил — пережила».,1,7,29,0.45120000000000005,0.0
481,В каком году Украина стала независимым государством?,25549#15,"Верховная рада Верховный Совет Украинской ССР двенадцатого созыва 16 июля 1990 года принял Декларацию о государственном суверенитете Украины, а 24 августа 1991 года — Акт о государственной независимости, объявив о создании независимого государства Украина. В 2001 году был изменён порядок нумерации созывов. Первым созывом был объявлен созыв 1990—1994 годов.",1,7,49,0.45120000000000005,0.04
4965,Сколько лет прожил Иисус?,4756#7,"Иисус Христос Религиоведы и теологи, придерживающиеся точки зрения, что Иисус является реальной исторической личностью, а не мифом, утверждают, что он родился в период с 7 года до н. э. по 4 год до н. э. — умер в период с 30 по 33 год.",1,4,44,0.45120000000000005,0.0
2636,Каким видом спорта занимался Влади́мир Влади́мирович Пу́тин?,5723#3,"Путин, Владимир Владимирович Полковник запаса (1999). Действительный государственный советник Российской Федерации 1 класса (1997). Кандидат экономических наук (1997). Мастер спорта по самбо (1973) и дзюдо (1975), чемпион Ленинграда по дзюдо (1976), заслуженный тренер России по самбо (1998). Свободно владеет немецким языком.",1,7,41,0.4512761904761905,0.023809523809523808
4407,Как назывался меч короля Артура?,31425#34,"Король Артур После того, как Меч-из-Камня сломался в поединке Артура с сэром Пелинором, Мерлин пообещал молодому королю новый чудо-меч. Его выковали эльфы озера Вателин, и Владычица Озера вручила меч Артуру с условием: обнажать только во имя правого дела и вернуть ей, когда придёт срок. Меч, названный Экскалибур, разил без промаха, а его ножны защищали лучше любой брони.",1,5,57,0.4513142857142857,0.03571428571428571
3409,Как называется столица Башкортоста́на?,15862#0,"Башкортостан Башкортоста́н (), или Респу́блика Башкортоста́н (; также: Башки́рия; аббревиатура — ""РБ"") — субъект Российской Федерации, республика (государство) в её составе. Входит в Приволжский федеральный округ РФ, является частью Уральского экономического района. Граничит с Пермским краем, Свердловской, Челябинской, Оренбургской областями, Республикой Татарстан и Удмуртской Республикой. Является частью одноимённой историко-географической области. Столица — город Уфа.",1,4,54,0.451356862745098,0.0196078431372549
886,Звиа́д Константи́нович Гамсаху́рдия был первым президентом Грузии?,87259#0,"Гамсахурдия, Звиад Константинович Звиа́д Константи́нович Гамсаху́рдия (, , ""Звиа́д Константи́нес дзе Гамсаху́рдиа""; 31 марта 1939 года, Тбилиси, Грузинская ССР, СССР — 31 декабря 1993 года, Дзвели Хибула, Хобский район, Грузия) — грузинский общественный, политический и государственный деятель; писатель, учёный, литературовед, диссидент, националист, доктор филологических наук; Председатель Верховного Совета Грузинской ССР (1990—1991) и первый Президент Грузии (1991—1992).",1,7,56,0.45137142857142853,0.05357142857142857
277,Сколько штатов выступило на стороне Юга в Гражданской войне в США?,54022#0,"Гражданская война в США Гражданская война в США (""Война Севера и Юга""; ) — гражданская война 1861—1865 годов между Союзом 20 нерабовладельческих штатов и 4 пограничных штата Севера, с одной стороны, и Конфедерацией 11 рабовладельческих штатов Юга.",1,11,37,0.45137777777777777,0.05555555555555555
3916,Сколько лет назад жил последний неандерта́лец?,61694#0,"Неандерталец Неандерта́лец, человек неандертальский ( или лат. Homosapiens neanderthalensis ), в советской литературе также носил название палеоантроп — вымерший или ассимилированный представитель род люди. Первые люди с чертами протонеандертальца существовали в Европе ещё 350—600 тысяч лет назад, последние неандертальцы жили около 40 тыс. лет назад.",1,6,45,0.45148936170212767,0.02127659574468085
2608,В честь какого преподобного освещен Исаа́киевский собо́р?,75900#0,Исаакиевский собор Исаа́киевский собо́р (официальное название — собор преподо́бного Исаа́кия Далма́тского) — крупнейший православный храм Санкт-Петербурга. Расположен на Исаакиевской площади. Кафедральный собор Санкт-Петербургской епархии с 1858 по 1929 год. С 1928 года имеет статус музея (музейный комплекс «Государственный музей-памятник „Исаакиевский собор“»).,1,7,41,0.45149767441860467,0.023255813953488372
2759,Какой административный центр был в Еврейской автономной области СССР?,10020#0,"Еврейская автономная область Евре́йская автоно́мная о́бласть ( ""yidishe oytonome Gegent"") — субъект Российской Федерации, входит в состав Дальневосточного федерального округа. Административный центр — город Биробиджан. Образована 7 мая 1934 года. Граничит на юге с Китаем (по реке Амур), на западе — с Амурской областью, на востоке — с Хабаровским краем.",1,9,50,0.4515102040816327,0.061224489795918366
1453,На скольких языках говорят в Индии в 2019 году?,65302#0,"Список языков Индии В Индии разговаривают на 447 различных языках, 2 тыс. диалектов. В Конституции Индии оговорено, что хинди и английский являются двумя языками работы национального правительства, то есть государственными языками. Кроме того представлен официальный список из 22 языков (), которые могут использоваться правительствами индийских штатов для различных административных целей.",1,9,50,0.4515102040816327,0.061224489795918366
3001,Кто был первым правителем Киевской Руси официально принявшим христианство византийского обряда?,27#21,"Киевская Русь После смерти Игоря в силу малолетства его сына Святослава реальная власть оказалась в руках вдовы Игоря княгини Ольги. Она стала первым правителем Киевской Руси, официально принявшим христианство византийского обряда (по наиболее аргументированной версии, в 957, хотя предлагаются и другие даты). Впрочем, Ольга около 959 приглашала на Русь германского епископа Адальберта и священников латинского обряда (после неудачи своей миссии они были вынуждены покинуть Киев).",1,11,65,0.4515555555555556,0.1111111111111111
1410,Когда Гамбия получила независимость?,2790#0,"Гамбия Га́мбия (, ), Респу́блика Га́мбия () — государство-полуанклав в Западной Африке. Является самым маленьким государством в континентальной части Африки. На севере, востоке и юге граничит с Сенегалом, на западе имеет небольшую береговую линию Атлантического океана. 18 февраля 1965 года Гамбия получила независимость от Британской империи, до 2 октября 2013 года являлась членом Содружества наций. Столицей является Банжул, крупнейший город — Серекунда.",1,4,62,0.4515649122807018,0.03508771929824561
3731,Кто по национальности был Макс Планк?,8806#0,"Планк, Макс Макс Карл Эрнст Людвиг Планк (; 23 апреля 1858, Киль — 4 октября 1947, Гёттинген) — немецкий физик-теоретик, основоположник квантовой физики. Лауреат Нобелевской премии по физике (1918) и других наград, член Прусской академии наук (1894), ряда иностранных научных обществ и академий наук. На протяжении многих лет один из руководителей немецкой науки.",1,6,53,0.45158518518518526,0.037037037037037035
1030,В состав какого государства входит город Грозный на 1 января 2019?,27143#0,"Грозный Гро́зный ( — назв. по реке Сунжа () + ""гӀала"" «город») — город на Северном Кавказе, на юге России, столица Чеченской Республики, центр Грозненского района. Город республиканского значения, в состав района не входит, образуя городской округ ""город Грозный"". Город расположен на обоих берегах реки Сунжи. Город воинской славы России (с 6 апреля 2015 года).",1,11,55,0.45163636363636367,0.09090909090909091
4412,В каком году была основана компания Mercedes-Benz?,40401#1,"Mercedes-Benz Наименование торговой марки было принято в 1926 году в результате слияния двух конкурирующих фирм, ""Benz & Cie."" (основана Карлом Бенцем) и ""Daimler-Motoren-Gesellschaft"" (основана Готлибом Даймлером), в единый концерн — Daimler-Benz. Название бренда образовано от двух наиболее значимых автомобилей объединённых компаний — Mercedes 1901 года и Benz Patent-Motorwagen 1886 года.",1,7,50,0.4516734693877551,0.04081632653061224
5887,Когда была создана группа Nautilus Pompilius?,82719#0,"Nautilus Pompilius Nautilus Pompilius («Наути́лус Помпи́лиус») — советская и российская рок-группа, одна из известных во второй половине 1980-х и в середине 1990-х годов. Основана в Свердловске в 1982 году студентами Свердловского архитектурного института Вячеславом Бутусовым и Дмитрием Умецким. Дебютный альбом ""«Переезд»"" был записан в 1983 году.",1,6,46,0.45170909090909095,0.022727272727272728
1223,Изгнал Эдуард I Длинноногий из Англии евреев?,15104#8,"Эдуард I Оценки настоящего времени расходятся между собой, считается, что у Эдуарда было много достижений за время своего правления, среди них восстановление королевской власти после режима Генриха III, основание парламента как постоянного органа власти, создание функционирующей системы роста налогов, реформы закона посредством издания актов. Критикуют Эдуарда в частности за жестокие военные действия против шотландцев и изгнание евреев из Англии в 1290 году.",1,7,62,0.45179354838709684,0.06451612903225806
1065,Какое прозвище у Михаэля Шумахера?,20743#4,"Шумахер, Михаэль В году Михаэль выиграл свою первую гонку в «Формуле-1» (снова на Гран-при Бельгии). Он завершил чемпионат на третьем месте, пропустив вперёд только двух пилотов из Williams-Renault, безоговорочно доминировавших в чемпионате в том сезоне, и опередив на три очка знаменитого Айртона Сенну. Ярко-жёлтый комбинезон и улыбка на лице Михаэля принесли ему первое прозвище в «Формуле-1» — «Солнечный мальчик».",1,5,59,0.4518153846153846,0.038461538461538464
